DATA;well;TYPE;WLPT;WLPR;WOMT;WOMR;WWIR;WWIT;WTHP;WBHP;WLPT_Diff;WOMT_Diff;WWIT_Diff;;;
01.01.2015;15;INJ;4230.404984;0;1532.800768;0;561.4778953;1177110.554;197.3172126;240;0;0;17405.81475;;;
01.02.2015;15;INJ;4230.404984;0;1532.800768;0;562.6664782;1192865.215;197.2657378;240;0;0;15754.66139;;;
01.03.2015;15;INJ;4230.404984;0;1532.800768;0;563.9783;1210348.543;197.2079427;240;0;0;17483.3273;;;
01.04.2015;15;INJ;4230.404984;0;1532.800768;0;565.2373026;1227305.662;197.1518127;240;0;0;16957.11908;;;
01.05.2015;15;INJ;4230.404984;0;1532.800768;0;566.5241353;1244867.91;197.0939287;240;0;0;17562.24819;;;
01.06.2015;15;INJ;4230.404984;0;1532.800768;0;567.7548994;1261900.557;197.0381519;240;0;0;17032.64698;;;
01.07.2015;15;INJ;4230.404984;0;1532.800768;0;569.0152155;1279540.029;196.9804499;240;0;0;17639.47168;;;
01.08.2015;15;INJ;4230.404984;0;1532.800768;0;570.2614173;1297218.133;196.9229532;240;0;0;17678.10394;;;
01.09.2015;15;INJ;4230.404984;0;1532.800768;0;571.4566345;1314361.832;196.8673975;240;0;0;17143.69903;;;
01.10.2015;15;INJ;4230.404984;0;1532.800768;0;572.677328;1332114.829;196.8102352;240;0;0;17752.99717;;;
01.11.2015;15;INJ;4230.404984;0;1532.800768;0;573.8473557;1349330.249;196.7549916;240;0;0;17215.42067;;;
01.12.2015;15;INJ;4230.404984;0;1532.800768;0;575.0437576;1367156.606;196.6980458;240;0;0;17826.35648;;;
01.01.2016;15;INJ;4230.404984;0;1532.800768;0;576.2269937;1385019.643;196.6413121;240;0;0;17863.0368;;;
01.02.2016;15;INJ;4230.404984;0;1532.800768;0;577.322857;1401762.006;196.5884108;240;0;0;16742.36285;;;
01.03.2016;15;INJ;4230.404984;0;1532.800768;0;578.4848232;1419695.035;196.5318726;240;0;0;17933.02952;;;
01.04.2016;15;INJ;4230.404984;0;1532.800768;0;579.5997406;1437083.027;196.477244;240;0;0;17387.99222;;;
01.05.2016;15;INJ;4230.404984;0;1532.800768;0;580.7408606;1455085.994;196.4209568;240;0;0;18002.96668;;;
01.06.2016;15;INJ;4230.404984;0;1532.800768;0;581.8331101;1472540.987;196.366782;240;0;0;17454.9933;;;
01.07.2016;15;INJ;4230.404984;0;1532.800768;0;582.9499871;1490612.437;196.3110585;240;0;0;18071.4496;;;
01.08.2016;15;INJ;4230.404984;0;1532.800768;0;584.053872;1508718.107;196.2556997;240;0;0;18105.67003;;;
01.09.2016;15;INJ;4230.404984;0;1532.800768;0;585.1105245;1526271.423;196.2024714;240;0;0;17553.31574;;;
01.10.2016;15;INJ;4230.404984;0;1532.800768;0;586.1910183;1544443.344;196.1478008;240;0;0;18171.92157;;;
01.11.2016;15;INJ;4230.404984;0;1532.800768;0;587.2237395;1562060.056;196.095348;240;0;0;17616.71219;;;
01.12.2016;15;INJ;4230.404984;0;1532.800768;0;588.2816743;1580296.788;196.0413249;240;0;0;18236.7319;;;
01.01.2017;15;INJ;4230.404984;0;1532.800768;0;589.329655;1598566.008;195.9875364;240;0;0;18269.2193;;;
01.02.2017;15;INJ;4230.404984;0;1532.800768;0;590.2679158;1615093.509;195.9391746;240;0;0;16527.50164;;;
01.03.2017;15;INJ;4230.404984;0;1532.800768;0;591.2974664;1633423.731;195.8858467;240;0;0;18330.22146;;;
01.04.2017;15;INJ;4230.404984;0;1532.800768;0;592.2837926;1651192.244;195.8345553;240;0;0;17768.51378;;;
01.05.2017;15;INJ;4230.404984;0;1532.800768;0;593.2949875;1669584.389;195.7816879;240;0;0;18392.14461;;;
01.06.2017;15;INJ;4230.404984;0;1532.800768;0;594.2647644;1687412.332;195.7307674;240;0;0;17827.94293;;;
01.07.2017;15;INJ;4230.404984;0;1532.800768;0;595.2564826;1705865.283;195.6784915;240;0;0;18452.95096;;;
01.08.2017;15;INJ;4230.404984;0;1532.800768;0;596.2376367;1724348.65;195.6265936;240;0;0;18483.36674;;;
01.09.2017;15;INJ;4230.404984;0;1532.800768;0;597.1787163;1742264.011;195.5766314;240;0;0;17915.36149;;;
01.10.2017;15;INJ;4230.404984;0;1532.800768;0;598.1437788;1760806.468;195.5251549;240;0;0;18542.45714;;;
01.11.2017;15;INJ;4230.404984;0;1532.800768;0;599.0699599;1778778.567;195.475555;240;0;0;17972.0988;;;
01.12.2017;15;INJ;4230.404984;0;1532.800768;0;598.6073603;1797335.395;195.3326899;239.8043708;0;0;18556.82817;;;
01.01.2018;15;INJ;4230.404984;0;1532.800768;0;598.6073603;1815892.224;191.7679095;236.2097355;0;0;18556.82817;;;
01.02.2018;15;INJ;4230.404984;0;1532.800768;0;598.6073603;1832653.23;189.374677;233.815039;0;0;16761.00609;;;
01.03.2018;15;INJ;4230.404984;0;1532.800768;0;598.6073603;1851210.058;187.6938847;232.1405957;0;0;18556.82817;;;
01.04.2018;15;INJ;4230.404984;0;1532.800768;0;598.6073603;1869168.279;189.6093807;234.0709163;0;0;17958.22081;;;
01.05.2018;15;INJ;4230.404984;0;1532.800768;0;598.6073603;1887725.107;192.8551184;237.3019013;0;0;18556.82817;;;
01.06.2018;15;INJ;4230.404984;0;1532.800768;0;598.6073603;1905683.328;190.0818522;234.4733242;0;0;17958.22081;;;
01.07.2018;15;INJ;4230.404984;0;1532.800768;0;598.6073603;1924240.156;190.9625396;235.3500775;0;0;18556.82817;;;
01.08.2018;15;INJ;4230.404984;0;1532.800768;0;598.6073603;1942796.984;188.4877861;232.8483186;0;0;18556.82817;;;
01.09.2018;15;INJ;4230.404984;0;1532.800768;0;598.6073603;1960755.205;186.6361752;230.9915262;0;0;17958.22081;;;
01.10.2018;15;INJ;4230.404984;0;1532.800768;0;598.6073603;1979312.033;185.4033716;229.7598351;0;0;18556.82817;;;
01.11.2018;15;INJ;4230.404984;0;1532.800768;0;598.6073603;1997270.254;187.5214196;231.8871906;0;0;17958.22081;;;
01.12.2018;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2015827.082;186.0415167;230.3719179;0;0;18556.82817;;;
01.01.2019;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2034383.91;184.7512968;229.0705456;0;0;18556.82817;;;
01.02.2019;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2051144.916;183.9649408;228.2803123;0;0;16761.00609;;;
01.03.2019;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2069701.744;186.3216234;230.6413918;0;0;18556.82817;;;
01.04.2019;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2087659.965;184.9713862;229.256035;0;0;17958.22081;;;
01.05.2019;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2106216.793;183.7799729;228.0506612;0;0;18556.82817;;;
01.06.2019;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2124175.014;183.0011214;227.2662999;0;0;17958.22081;;;
01.07.2019;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2142731.842;185.3942759;229.6625198;0;0;18556.82817;;;
01.08.2019;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2161288.67;184.0485007;228.2818281;0;0;18556.82817;;;
01.09.2019;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2179246.891;182.9316993;227.1522179;0;0;17958.22081;;;
01.10.2019;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2197803.719;182.1775707;226.3929788;0;0;18556.82817;;;
01.11.2019;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2215761.94;184.6041559;228.8222371;0;0;17958.22081;;;
01.12.2019;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2234318.768;183.3632872;227.5480806;0;0;18556.82817;;;
01.01.2020;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2252875.597;182.2012647;226.3729591;0;0;18556.82817;;;
01.02.2020;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2270235.21;181.4721284;225.6397526;0;0;17359.61345;;;
01.03.2020;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2288792.038;183.854588;228.0248993;0;0;18556.82817;;;
01.04.2020;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2306750.259;182.5822653;226.7210916;0;0;17958.22081;;;
01.05.2020;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2325307.087;181.4598;225.5874543;0;0;18556.82817;;;
01.06.2020;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2343265.308;180.7466122;224.8709589;0;0;17958.22081;;;
01.07.2020;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2361822.136;183.1464942;227.2732583;0;0;18556.82817;;;
01.08.2020;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2380378.964;181.8499145;225.9458838;0;0;18556.82817;;;
01.09.2020;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2398337.185;180.7780614;224.8640865;0;0;17958.22081;;;
01.10.2020;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2416894.013;180.0615861;224.1448828;0;0;18556.82817;;;
01.11.2020;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2434852.234;182.3917902;226.4772893;0;0;17958.22081;;;
01.12.2020;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2453409.062;181.1701678;225.2238089;0;0;18556.82817;;;
01.01.2021;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2471965.89;180.0906689;224.1369116;0;0;18556.82817;;;
01.02.2021;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2488726.896;179.4585855;223.5036438;0;0;16761.00609;;;
01.03.2021;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2507283.725;181.8557819;225.9031458;0;0;18556.82817;;;
01.04.2021;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2525241.945;180.6127571;224.6319537;0;0;17958.22081;;;
01.05.2021;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2543798.774;179.530979;223.5416883;0;0;18556.82817;;;
01.06.2021;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2561756.994;178.8554133;222.8648952;0;0;17958.22081;;;
01.07.2021;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2580313.823;181.2512247;225.2626742;0;0;18556.82817;;;
01.08.2021;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2598870.651;179.9806773;223.9646272;0;0;18556.82817;;;
01.09.2021;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2616828.872;178.9499055;222.9264794;0;0;17958.22081;;;
01.10.2021;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2635385.7;178.2683824;222.2442102;0;0;18556.82817;;;
01.11.2021;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2653343.921;180.6941446;224.6717168;0;0;17958.22081;;;
01.12.2021;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2671900.749;179.3417384;223.284913;0;0;18556.82817;;;
01.01.2022;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2690457.577;178.2037325;222.1461586;0;0;18556.82817;;;
01.02.2022;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2707218.583;177.6608989;221.6058295;0;0;16761.00609;;;
01.03.2022;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2725775.411;180.0785041;224.0254484;0;0;18556.82817;;;
01.04.2022;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2743733.632;178.8836758;222.8050105;0;0;17958.22081;;;
01.05.2022;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2762290.46;177.8538253;221.7687862;0;0;18556.82817;;;
01.06.2022;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2780248.681;177.2127819;221.1278554;0;0;17958.22081;;;
01.07.2022;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2798805.509;179.6050498;223.5213304;0;0;18556.82817;;;
01.08.2022;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2817362.337;178.3573113;222.2488171;0;0;18556.82817;;;
01.09.2022;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2835320.558;177.3575075;221.2436827;0;0;17958.22081;;;
01.10.2022;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2853877.386;176.7031761;220.5900183;0;0;18556.82817;;;
01.11.2022;15;INJ;4230.404984;0;1532.800768;0;598.6073603;2871835.607;179.0129151;222.9007701;0;0;17958.22081;;;
01.05.2007;22;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.06.2007;22;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.07.2007;22;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.08.2007;22;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.09.2007;22;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.10.2007;22;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.11.2007;22;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.12.2007;22;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.01.2008;22;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.02.2008;22;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.03.2008;22;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.04.2008;22;Prod;0;0;0;0;0;0;0;0;0;0;0;;;
01.05.2008;22;Prod;1713.113549;54.46043456;660.5608054;21.40426798;0;0;86.42262443;60;1713.113549;660.5608054;0;;;
01.06.2008;22;Prod;3440.431077;59.32156037;1353.810309;24.01149971;0;0;89.26908838;60;1727.317528;693.2495036;0;;;
01.07.2008;22;Prod;5406.107574;63.40891924;2157.757463;25.93377917;0;0;91.64749196;60;1965.676497;803.9471544;0;;;
01.08.2008;22;Prod;7464.496065;66.39962875;3001.276271;27.21028413;0;0;93.59771536;60;2058.388491;843.518808;0;;;
01.09.2008;22;Prod;9517.630896;68.43782771;3839.723085;27.9482271;0;0;95.24475273;60;2053.134831;838.4468131;0;;;
01.10.2008;22;Prod;11686.75871;69.97186483;4717.397891;28.31209052;0;0;96.80617574;60;2169.12781;877.6748061;0;;;
01.11.2008;22;Prod;13820.55135;71.12642136;5568.826585;28.3809565;0;0;98.15005113;60;2133.792641;851.4286949;0;;;
01.12.2008;22;Prod;16052.55869;72.00023681;6443.278059;28.20811207;0;0;99.42368949;60;2232.007341;874.451474;0;;;
01.01.2009;22;Prod;18305.2359;72.66700687;7307.086398;27.8647851;0;0;100.6620526;60;2252.677213;863.8083382;0;;;
01.02.2009;22;Prod;20354.10879;73.17403164;8075.630456;27.44800209;0;0;101.780757;60;2048.872886;768.5440584;0;;;
01.03.2009;22;Prod;22639.06404;73.708234;8909.236169;26.89050687;0;0;102.9601731;60;2284.955254;833.6057131;0;;;
01.04.2009;22;Prod;24866.00384;74.23132679;9698.512041;26.30919572;0;0;104.0126281;60;2226.939804;789.2758717;0;;;
01.05.2009;22;Prod;27183.3765;74.75395652;10495.10215;25.69645517;0;0;105.0138974;60;2317.372652;796.5901103;0;;;
01.06.2009;22;Prod;29441.62841;75.27506369;11248.77351;25.1223786;0;0;105.8885889;60;2258.251911;753.6713579;0;;;
01.07.2009;22;Prod;31792.93277;75.84852781;12009.99222;24.55544214;0;0;106.67796;60;2351.304362;761.2187064;0;;;
01.08.2009;22;Prod;34162.22947;76.42892576;12754.49938;24.01636012;0;0;107.3936733;60;2369.296699;744.5071638;0;;;
01.09.2009;22;Prod;36471.89269;76.98877393;13460.23823;23.52462846;0;0;108.0272759;60;2309.663218;705.7388538;0;;;
01.10.2009;22;Prod;38875.9928;77.55161673;14174.68722;23.04674139;0;0;108.6377754;60;2404.100119;714.4489832;0;;;
01.11.2009;22;Prod;41218.27202;78.07597373;14852.83611;22.60496304;0;0;109.1895879;60;2342.279212;678.1488911;0;;;
01.12.2009;22;Prod;43655.01472;78.60460321;15540.12447;22.1705924;0;0;109.6979121;60;2436.7427;687.2883643;0;;;
01.01.2010;22;Prod;46106.76105;79.08859138;16213.98895;21.73756371;0;0;110.1533909;60;2451.746333;673.8644751;0;;;
01.02.2010;22;Prod;48332.70874;79.49813178;16811.64046;21.34469674;0;0;110.5218585;60;2225.94769;597.6515087;0;;;
01.03.2010;22;Prod;50811.06661;79.94702796;17459.881;20.91098541;0;0;110.8859372;60;2478.357867;648.2405477;0;;;
01.04.2010;22;Prod;53223.1255;80.40196311;18075.02606;20.50483524;0;0;111.1846609;60;2412.058893;615.1450571;0;;;
01.05.2010;22;Prod;55730.55272;80.88474895;18698.11564;20.099664;0;0;111.4314497;60;2507.427217;623.0895839;0;;;
01.06.2010;22;Prod;58171.49807;81.36484522;19289.66483;19.71830603;0;0;111.6256838;60;2440.945357;591.5491809;0;;;
01.07.2010;22;Prod;60708.97813;81.85419541;19888.92608;19.33100817;0;0;111.8107551;60;2537.480058;599.2612531;0;;;
01.08.2010;22;Prod;63261.02039;82.32394378;20476.13582;18.94224959;0;0;111.9845827;60;2552.042257;587.2097374;0;;;
01.09.2010;22;Prod;65743.8441;82.7607903;21033.09299;18.56523907;0;0;112.1445756;60;2482.823709;556.9571721;0;;;
01.10.2010;22;Prod;68323.12218;83.20251896;21596.55537;18.17620599;0;0;112.2949109;60;2579.278088;563.4623856;0;;;
01.11.2010;22;Prod;70831.40945;83.60957542;22130.47602;17.79735496;0;0;112.4276145;60;2508.287263;533.9206489;0;;;
01.12.2010;22;Prod;73435.88752;84.01542162;22670.07458;17.40640507;0;0;112.5598959;60;2604.47807;539.5985573;0;;;
01.01.2011;22;Prod;76052.69583;84.41317123;23197.54128;17.01505496;0;0;112.6898631;60;2616.808308;527.4667037;0;;;
01.02.2011;22;Prod;78426.60329;84.78240952;23664.17944;16.66564857;0;0;112.7952417;60;2373.907467;466.6381598;0;;;
01.03.2011;22;Prod;81067.87195;85.20221472;24169.09433;16.28757711;0;0;112.9000276;60;2641.268656;504.9148903;0;;;
01.04.2011;22;Prod;83636.34372;85.61572578;24647.01339;15.93063513;0;0;112.9901809;60;2568.471773;477.9190538;0;;;
01.05.2011;22;Prod;86303.4327;86.03512846;25129.63881;15.56856194;0;0;113.0651673;60;2667.088982;482.6254201;0;;;
01.06.2011;22;Prod;88896.51176;86.43596861;25586.38727;15.22494868;0;0;113.1254223;60;2593.079058;456.7484604;0;;;
01.07.2011;22;Prod;91589.02044;86.85511867;26047.75085;14.88269622;0;0;113.16801;60;2692.508679;461.3635828;0;;;
01.08.2011;22;Prod;94294.09387;87.26043332;26498.77891;14.54929211;0;0;113.1985107;60;2705.073433;451.0280553;0;;;
01.09.2011;22;Prod;96923.61262;87.65062481;26925.87853;14.23665422;0;0;113.2214558;60;2629.518744;427.0996267;0;;;
01.10.2011;22;Prod;99652.77016;88.03734017;27357.36455;13.91890394;0;0;113.2400964;60;2729.157545;431.4860223;0;;;
01.11.2011;22;Prod;102304.8869;88.40389098;27765.88128;13.61722423;0;0;113.257943;60;2652.116729;408.516727;0;;;
01.12.2011;22;Prod;105057.08;88.78042376;28178.57479;13.31269382;0;0;113.2687839;60;2752.193137;412.6935084;0;;;
01.01.2012;22;Prod;107821.3613;89.17036265;28582.1554;13.01872934;0;0;113.2698754;60;2764.281242;403.5806096;0;;;
01.02.2012;22;Prod;110418.3457;89.55118572;28952.02525;12.75413264;0;0;113.2581661;60;2596.984386;369.8698466;0;;;
01.03.2012;22;Prod;113207.2556;89.96483675;29338.90174;12.47988685;0;0;113.2377783;60;2788.909939;386.8764924;0;;;
01.04.2012;22;Prod;115918.4507;90.37316941;29705.61242;12.22368944;0;0;113.2099006;60;2711.195082;366.7106833;0;;;
01.05.2012;22;Prod;118732.7407;90.78354949;30076.51797;11.96469513;0;0;113.1792094;60;2814.290034;370.9055492;0;;;
01.06.2012;22;Prod;121467.9764;91.17452401;30428.10886;11.7196962;0;0;113.1473079;60;2735.23572;351.590886;0;;;
01.07.2012;22;Prod;124307.4543;91.59606067;30783.86537;11.47601656;0;0;113.1032741;60;2839.477881;355.7565134;0;;;
01.08.2012;22;Prod;127160.6114;92.03732467;31132.40836;11.24332223;0;0;113.0455354;60;2853.157065;348.542989;0;;;
01.09.2012;22;Prod;129934.3727;92.45871112;31463.13773;11.02431222;0;0;112.9887007;60;2773.761334;330.7293667;0;;;
01.10.2012;22;Prod;132813.9047;92.88812766;31798.09447;10.80505634;0;0;112.9313495;60;2879.531957;334.9567465;0;;;
01.11.2012;22;Prod;135612.9347;93.30099964;32116.10697;10.60041648;0;0;112.8795209;60;2799.029989;318.0124943;0;;;
01.12.2012;22;Prod;138518.3949;93.72452463;32438.40608;10.39674557;0;0;112.8277716;60;2905.460264;322.2991127;0;;;
01.01.2013;22;Prod;141436.9833;94.14801298;32754.63072;10.20079486;0;0;112.7759771;60;2918.588403;316.2246407;0;;;
01.02.2013;22;Prod;144083.7364;94.52689605;33035.43963;10.0288897;0;0;112.7293419;60;2646.753089;280.8089116;0;;;
01.03.2013;22;Prod;147026.7647;94.93639541;33340.57684;9.843135686;0;0;112.6796228;60;2943.028258;305.1372063;0;;;
01.04.2013;22;Prod;149886.5061;95.3247138;33630.6102;9.667778879;0;0;112.63352;60;2859.741414;290.0333664;0;;;
01.05.2013;22;Prod;152853.9109;95.72273688;33924.86912;9.49222305;0;0;112.5859008;60;2967.404843;294.2589146;0;;;
01.06.2013;22;Prod;155736.9544;96.10145047;34204.673;9.326796161;0;0;112.5407116;60;2883.043514;279.8038848;0;;;
01.07.2013;22;Prod;158728.2118;96.49217262;34488.6853;9.161686994;0;0;112.4948371;60;2991.257351;284.0122968;0;;;
01.08.2013;22;Prod;161731.8056;96.89012176;34767.82347;9.004457127;0;0;112.4473375;60;3003.593774;279.1381709;0;;;
01.09.2013;22;Prod;164649.8808;97.269173;35033.53146;8.856932821;0;0;112.4012445;60;2918.07519;265.7079846;0;;;
01.10.2013;22;Prod;167677.1959;97.65532578;35303.52061;8.709327665;0;0;112.3533316;60;3027.315099;269.9891576;0;;;
01.11.2013;22;Prod;170617.8935;98.02325561;35560.64328;8.570755515;0;0;112.3082811;60;2940.697668;257.1226654;0;;;
01.12.2013;22;Prod;173668.1837;98.39645568;35822.02156;8.431557524;0;0;112.2637673;60;3050.290126;261.3782832;0;;;
01.01.2014;22;Prod;176729.8235;98.7625766;36079.19506;8.295919127;0;0;112.2210108;60;3061.639875;257.1734929;0;;;
01.02.2014;22;Prod;179504.2938;99.08822339;36308.12736;8.176153658;0;0;112.1840849;60;2774.470255;228.9323024;0;;;
01.03.2014;22;Prod;182586.9913;99.44185626;36557.57113;8.046573252;0;0;112.1450075;60;3082.697544;249.4437708;0;;;
01.04.2014;22;Prod;185580.4256;99.78114192;36795.30341;7.924409435;0;0;112.1071778;60;2993.434258;237.7322831;0;;;
01.05.2014;22;Prod;188684.6412;100.135987;37037.18395;7.802597877;0;0;112.0641587;60;3104.215597;241.8805342;0;;;
01.06.2014;22;Prod;191698.8436;100.4734133;37267.78287;7.686630758;0;0;112.023109;60;3014.2024;230.5989228;0;;;
01.07.2014;22;Prod;194824.1758;100.817168;37502.42604;7.569134467;0;0;111.9816576;60;3125.332208;234.6431685;0;;;
01.08.2014;22;Prod;197960.0246;101.1564129;37733.5047;7.454150494;0;0;111.9407239;60;3135.8488;231.0786653;0;;;
01.09.2014;22;Prod;201004.4007;101.4792036;37953.84857;7.344795562;0;0;111.9012242;60;3044.376107;220.3438669;0;;;
01.10.2014;22;Prod;204160.4763;101.80889;38178.09937;7.233896839;0;0;111.8596432;60;3156.07559;224.250802;0;;;
01.11.2014;22;Prod;207224.2042;102.1242633;38391.95191;7.128417925;0;0;111.8195957;60;3063.727899;213.8525378;0;;;
01.12.2014;22;Prod;210400.456;102.4597356;38609.67545;7.023340051;0;0;111.7703265;60;3176.251803;217.7235416;0;;;
01.01.2015;22;Prod;213587.0607;102.793701;38824.19535;6.919996874;0;0;111.7176202;60;3186.604732;214.5199031;0;;;
01.02.2015;22;Prod;216473.6461;103.0923364;39015.37285;6.827767812;0;0;111.6695254;60;2886.58542;191.1774987;0;;;
01.03.2015;22;Prod;219679.6441;103.4192887;39223.90526;6.726851825;0;0;111.6165807;60;3205.997948;208.5324066;0;;;
01.04.2015;22;Prod;222791.682;103.7345976;39422.83199;6.630891043;0;0;111.5642642;60;3112.037928;198.9267313;0;;;
01.05.2015;22;Prod;226017.6203;104.062525;39625.39761;6.534374842;0;0;111.5091487;60;3225.938274;202.5656201;0;;;
01.06.2015;22;Prod;229148.9028;104.3760826;39818.66476;6.442238264;0;0;111.4557725;60;3131.282478;193.2671479;0;;;
01.07.2015;22;Prod;232394.4649;104.6955523;40015.45884;6.348196034;0;0;111.4014763;60;3245.562122;196.7940771;0;;;
01.08.2015;22;Prod;235650.0022;105.0173326;40209.42271;6.256899199;0;0;111.3460618;60;3255.53731;193.9638752;0;;;
01.09.2015;22;Prod;238809.7358;105.3244527;40394.51635;6.169787915;0;0;111.2930716;60;3159.733581;185.0936375;0;;;
01.10.2015;22;Prod;242084.4564;105.6361484;40583.02456;6.080909936;0;0;111.2386406;60;3274.7206;188.508208;0;;;
01.11.2015;22;Prod;245262.5262;105.9356615;40762.92387;5.996643752;0;0;111.18552;60;3178.069845;179.8993125;0;;;
01.12.2015;22;Prod;248555.973;106.2402192;40946.15985;5.910838087;0;0;111.1313709;60;3293.446795;183.2359807;0;;;
01.01.2016;22;Prod;251858.7565;106.5414028;41126.79082;5.826805558;0;0;111.0773867;60;3302.783488;180.6309723;0;;;
01.02.2016;22;Prod;254956.5155;106.8192756;41293.5276;5.749544086;0;0;111.027419;60;3097.758993;166.7367785;0;;;
01.03.2016;22;Prod;258276.9883;107.1120249;41469.25119;5.668502767;0;0;110.9752464;60;3320.472773;175.7235858;0;;;
01.04.2016;22;Prod;261498.7612;107.3924322;41637.00495;5.591791995;0;0;110.9255953;60;3221.772967;167.7537599;0;;;
01.05.2016;22;Prod;264836.8421;107.6800276;41807.96479;5.514833686;0;0;110.874255;60;3338.080855;170.9598443;0;;;
01.06.2016;22;Prod;268075.4804;107.9546109;41971.22532;5.442017777;0;0;110.8253925;60;3238.638327;163.2605333;0;;;
01.07.2016;22;Prod;271430.7348;108.234011;42137.64292;5.368309594;0;0;110.7762374;60;3355.254341;166.4175974;0;;;
01.08.2016;22;Prod;274794.5168;108.5090963;42301.82503;5.296196958;0;0;110.7284504;60;3363.781986;164.1821057;0;;;
01.09.2016;22;Prod;278057.6643;108.7715836;42458.66271;5.227922737;0;0;110.6833821;60;3263.147507;156.8376821;0;;;
01.10.2016;22;Prod;281437.8657;109.0387557;42618.58915;5.158917449;0;0;110.6380776;60;3380.201426;159.9264409;0;;;
01.11.2016;22;Prod;284716.6767;109.2936993;42771.39695;5.093593214;0;0;110.5953658;60;3278.81098;152.8077964;0;;;
01.12.2016;22;Prod;288112.8866;109.5551608;42927.2628;5.027930764;0;0;110.5516252;60;3396.209983;155.8658537;0;;;
01.01.2017;22;Prod;291517.0958;109.8131974;43081.13865;4.96373718;0;0;110.5086171;60;3404.209121;153.8758526;0;;;
01.02.2017;22;Prod;294598.2673;110.0418402;43218.5273;4.906737554;0;0;110.470158;60;3081.171525;137.3886515;0;;;
01.03.2017;22;Prod;298017.2538;110.2898866;43368.71918;4.844899363;0;0;110.427966;60;3418.986483;150.1918803;0;;;
01.04.2017;22;Prod;301333.0269;110.5257717;43512.30996;4.786359166;0;0;110.387844;60;3315.77315;143.590775;0;;;
01.05.2017;22;Prod;304766.7479;110.7651943;43658.85451;4.727243717;0;0;110.3471183;60;3433.721024;146.5445552;0;;;
01.06.2017;22;Prod;308096.5483;110.9933461;43798.9948;4.671342909;0;0;110.3082777;60;3329.800384;140.1402873;0;;;
01.07.2017;22;Prod;311544.5209;111.2249207;43942.05107;4.614718324;0;0;110.2686617;60;3447.972542;143.056268;0;;;
